223,2016-05-15,1368,2016-05-17,2016-05-16,4,21,Electra Cruiser 1 (24-Inch) - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Children Bicycles,Baldwin Bikes,JannetteDavid,269.99,0.10,2,539.98
223,2016-05-15,1368,2016-05-17,2016-05-16,4,21,Electra Cruiser 1 (24-Inch) - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Children Bicycles,Baldwin Bikes,MarceleneBoyer,269.99,0.10,2,539.98
223,2016-05-15,1368,2016-05-17,2016-05-16,4,21,Electra Cruiser 1 (24-Inch) - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Children Bicycles,Baldwin Bikes,VenitaDaniel,269.99,0.10,2,539.98
223,2016-05-15,1368,2016-05-17,2016-05-16,4,20,Electra Townie Original 7D EQ - Women's - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,599.99,0.05,1,599.99
223,2016-05-15,1368,2016-05-17,2016-05-16,4,20,Electra Townie Original 7D EQ - Women's - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,599.99,0.05,1,599.99
223,2016-05-15,1368,2016-05-17,2016-05-16,4,20,Electra Townie Original 7D EQ - Women's - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,599.99,0.05,1,599.99
223,2016-05-15,1368,2016-05-17,2016-05-16,4,15,Electra Moto 1 - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,529.99,0.05,1,529.99
223,2016-05-15,1368,2016-05-17,2016-05-16,4,15,Electra Moto 1 - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,529.99,0.05,1,529.99
223,2016-05-15,1368,2016-05-17,2016-05-16,4,15,Electra Moto 1 - 2016,Ballston Spa,NY,12020,VeroniqueFulton,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,529.99,0.05,1,529.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,6,Surly Ice Cream Truck Frameset - 2016,Banning,CA,92220,CarolaRodriquez,Mountain Bikes,Santa Cruz Bikes,FabiolaJackson,469.99,0.07,1,469.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,6,Surly Ice Cream Truck Frameset - 2016,Banning,CA,92220,CarolaRodriquez,Mountain Bikes,Santa Cruz Bikes,MireyaCopeland,469.99,0.07,1,469.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,6,Surly Ice Cream Truck Frameset - 2016,Banning,CA,92220,CarolaRodriquez,Mountain Bikes,Santa Cruz Bikes,GennaSerrano,469.99,0.07,1,469.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,6,Surly Ice Cream Truck Frameset - 2016,Banning,CA,92220,CarolaRodriquez,Mountain Bikes,Santa Cruz Bikes,VirgieWiggins,469.99,0.07,1,469.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,11,Surly Straggler 650b - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,FabiolaJackson,1680.99,0.10,2,3361.98
224,2016-05-17,157,2016-05-19,2016-05-18,4,11,Surly Straggler 650b - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,MireyaCopeland,1680.99,0.10,2,3361.98
224,2016-05-17,157,2016-05-19,2016-05-18,4,11,Surly Straggler 650b - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,GennaSerrano,1680.99,0.10,2,3361.98
224,2016-05-17,157,2016-05-19,2016-05-18,4,11,Surly Straggler 650b - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,VirgieWiggins,1680.99,0.10,2,3361.98
224,2016-05-17,157,2016-05-19,2016-05-18,4,10,Surly Straggler - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,FabiolaJackson,1549.00,0.20,2,3098.00
224,2016-05-17,157,2016-05-19,2016-05-18,4,10,Surly Straggler - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,MireyaCopeland,1549.00,0.20,2,3098.00
224,2016-05-17,157,2016-05-19,2016-05-18,4,10,Surly Straggler - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,GennaSerrano,1549.00,0.20,2,3098.00
224,2016-05-17,157,2016-05-19,2016-05-18,4,10,Surly Straggler - 2016,Banning,CA,92220,CarolaRodriquez,Cyclocross Bicycles,Santa Cruz Bikes,VirgieWiggins,1549.00,0.20,2,3098.00
224,2016-05-17,157,2016-05-19,2016-05-18,4,25,Electra Townie Original 7D - 2015/2016,Banning,CA,92220,CarolaRodriquez,Comfort Bicycles,Santa Cruz Bikes,FabiolaJackson,499.99,0.05,1,499.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,25,Electra Townie Original 7D - 2015/2016,Banning,CA,92220,CarolaRodriquez,Comfort Bicycles,Santa Cruz Bikes,MireyaCopeland,499.99,0.05,1,499.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,25,Electra Townie Original 7D - 2015/2016,Banning,CA,92220,CarolaRodriquez,Comfort Bicycles,Santa Cruz Bikes,GennaSerrano,499.99,0.05,1,499.99
224,2016-05-17,157,2016-05-19,2016-05-18,4,25,Electra Townie Original 7D - 2015/2016,Banning,CA,92220,CarolaRodriquez,Comfort Bicycles,Santa Cruz Bikes,VirgieWiggins,499.99,0.05,1,499.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,21,Electra Cruiser 1 (24-Inch) - 2016,Glendora,CA,91740,FransiscaNicholson,Children Bicycles,Santa Cruz Bikes,FabiolaJackson,269.99,0.10,1,269.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,21,Electra Cruiser 1 (24-Inch) - 2016,Glendora,CA,91740,FransiscaNicholson,Children Bicycles,Santa Cruz Bikes,MireyaCopeland,269.99,0.10,1,269.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,21,Electra Cruiser 1 (24-Inch) - 2016,Glendora,CA,91740,FransiscaNicholson,Children Bicycles,Santa Cruz Bikes,GennaSerrano,269.99,0.10,1,269.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,21,Electra Cruiser 1 (24-Inch) - 2016,Glendora,CA,91740,FransiscaNicholson,Children Bicycles,Santa Cruz Bikes,VirgieWiggins,269.99,0.10,1,269.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,9,Trek Conduit+ - 2016,Glendora,CA,91740,FransiscaNicholson,Electric Bikes,Santa Cruz Bikes,FabiolaJackson,2999.99,0.10,1,2999.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,9,Trek Conduit+ - 2016,Glendora,CA,91740,FransiscaNicholson,Electric Bikes,Santa Cruz Bikes,MireyaCopeland,2999.99,0.10,1,2999.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,9,Trek Conduit+ - 2016,Glendora,CA,91740,FransiscaNicholson,Electric Bikes,Santa Cruz Bikes,GennaSerrano,2999.99,0.10,1,2999.99
225,2016-05-17,307,2016-05-19,2016-05-20,4,9,Trek Conduit+ - 2016,Glendora,CA,91740,FransiscaNicholson,Electric Bikes,Santa Cruz Bikes,VirgieWiggins,2999.99,0.10,1,2999.99
226,2016-05-17,501,2016-05-20,2016-05-19,4,2,Ritchey Timberwolf Frameset - 2016,Anaheim,CA,92806,TonyHicks,Mountain Bikes,Santa Cruz Bikes,FabiolaJackson,749.99,0.05,1,749.99
226,2016-05-17,501,2016-05-20,2016-05-19,4,2,Ritchey Timberwolf Frameset - 2016,Anaheim,CA,92806,TonyHicks,Mountain Bikes,Santa Cruz Bikes,MireyaCopeland,749.99,0.05,1,749.99
226,2016-05-17,501,2016-05-20,2016-05-19,4,2,Ritchey Timberwolf Frameset - 2016,Anaheim,CA,92806,TonyHicks,Mountain Bikes,Santa Cruz Bikes,GennaSerrano,749.99,0.05,1,749.99
226,2016-05-17,501,2016-05-20,2016-05-19,4,2,Ritchey Timberwolf Frameset - 2016,Anaheim,CA,92806,TonyHicks,Mountain Bikes,Santa Cruz Bikes,VirgieWiggins,749.99,0.05,1,749.99
227,2016-05-17,489,2016-05-20,2016-05-18,4,3,Surly Wednesday Frameset - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Mountain Bikes,Baldwin Bikes,JannetteDavid,999.99,0.05,2,1999.98
227,2016-05-17,489,2016-05-20,2016-05-18,4,3,Surly Wednesday Frameset - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,999.99,0.05,2,1999.98
227,2016-05-17,489,2016-05-20,2016-05-18,4,3,Surly Wednesday Frameset - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Mountain Bikes,Baldwin Bikes,VenitaDaniel,999.99,0.05,2,1999.98
227,2016-05-17,489,2016-05-20,2016-05-18,4,15,Electra Moto 1 - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,529.99,0.10,2,1059.98
227,2016-05-17,489,2016-05-20,2016-05-18,4,15,Electra Moto 1 - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,529.99,0.10,2,1059.98
227,2016-05-17,489,2016-05-20,2016-05-18,4,15,Electra Moto 1 - 2016,Saratoga Springs,NY,12866,KirstieVazquez,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,529.99,0.10,2,1059.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,25,Electra Townie Original 7D - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Comfort Bicycles,Baldwin Bikes,JannetteDavid,499.99,0.20,1,499.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,25,Electra Townie Original 7D - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Comfort Bicycles,Baldwin Bikes,MarceleneBoyer,499.99,0.20,1,499.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,25,Electra Townie Original 7D - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Comfort Bicycles,Baldwin Bikes,VenitaDaniel,499.99,0.20,1,499.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,2,Ritchey Timberwolf Frameset - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,JannetteDavid,749.99,0.07,2,1499.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,2,Ritchey Timberwolf Frameset - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,749.99,0.07,2,1499.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,2,Ritchey Timberwolf Frameset - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,VenitaDaniel,749.99,0.07,2,1499.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,JannetteDavid,299.99,0.10,2,599.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,MarceleneBoyer,299.99,0.10,2,599.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,VenitaDaniel,299.99,0.10,2,599.98
228,2016-05-17,615,2016-05-20,2016-05-20,4,4,Trek Fuel EX 8 29 - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,JannetteDavid,2899.99,0.20,1,2899.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,4,Trek Fuel EX 8 29 - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,2899.99,0.20,1,2899.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,4,Trek Fuel EX 8 29 - 2016,Fresh Meadows,NY,11365,JamikaBlanchard,Mountain Bikes,Baldwin Bikes,VenitaDaniel,2899.99,0.20,1,2899.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,JannetteDavid,269.99,0.05,1,269.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,MarceleneBoyer,269.99,0.05,1,269.99
228,2016-05-17,615,2016-05-20,2016-05-20,4,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Fresh Meadows,NY,11365,JamikaBlanchard,Children Bicycles,Baldwin Bikes,VenitaDaniel,269.99,0.05,1,269.99
229,2016-05-19,742,2016-05-20,2016-05-21,4,25,Electra Townie Original 7D - 2015/2016,Mount Vernon,NY,10550,EvelinaManning,Comfort Bicycles,Baldwin Bikes,JannetteDavid,499.99,0.20,2,999.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,25,Electra Townie Original 7D - 2015/2016,Mount Vernon,NY,10550,EvelinaManning,Comfort Bicycles,Baldwin Bikes,MarceleneBoyer,499.99,0.20,2,999.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,25,Electra Townie Original 7D - 2015/2016,Mount Vernon,NY,10550,EvelinaManning,Comfort Bicycles,Baldwin Bikes,VenitaDaniel,499.99,0.20,2,999.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,5,Heller Shagamaw Frame - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,JannetteDavid,1320.99,0.10,2,2641.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,5,Heller Shagamaw Frame - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,1320.99,0.10,2,2641.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,5,Heller Shagamaw Frame - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,VenitaDaniel,1320.99,0.10,2,2641.98
229,2016-05-19,742,2016-05-20,2016-05-21,4,8,Trek Remedy 29 Carbon Frameset - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,JannetteDavid,1799.99,0.20,1,1799.99
229,2016-05-19,742,2016-05-20,2016-05-21,4,8,Trek Remedy 29 Carbon Frameset - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,1799.99,0.20,1,1799.99
229,2016-05-19,742,2016-05-20,2016-05-21,4,8,Trek Remedy 29 Carbon Frameset - 2016,Mount Vernon,NY,10550,EvelinaManning,Mountain Bikes,Baldwin Bikes,VenitaDaniel,1799.99,0.20,1,1799.99
230,2016-05-19,1167,2016-05-21,2016-05-20,4,11,Surly Straggler 650b - 2016,Nanuet,NY,10954,RyanCarter,Cyclocross Bicycles,Baldwin Bikes,JannetteDavid,1680.99,0.07,2,3361.98
230,2016-05-19,1167,2016-05-21,2016-05-20,4,11,Surly Straggler 650b - 2016,Nanuet,NY,10954,RyanCarter,Cyclocross Bicycles,Baldwin Bikes,MarceleneBoyer,1680.99,0.07,2,3361.98
230,2016-05-19,1167,2016-05-21,2016-05-20,4,11,Surly Straggler 650b - 2016,Nanuet,NY,10954,RyanCarter,Cyclocross Bicycles,Baldwin Bikes,VenitaDaniel,1680.99,0.07,2,3361.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,8,Trek Remedy 29 Carbon Frameset - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,JannetteDavid,1799.99,0.07,2,3599.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,8,Trek Remedy 29 Carbon Frameset - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,1799.99,0.07,2,3599.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,8,Trek Remedy 29 Carbon Frameset - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,VenitaDaniel,1799.99,0.07,2,3599.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Webster,NY,14580,RosamariaMeyer,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,269.99,0.20,2,539.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Webster,NY,14580,RosamariaMeyer,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,269.99,0.20,2,539.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Webster,NY,14580,RosamariaMeyer,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,269.99,0.20,2,539.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,5,Heller Shagamaw Frame - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,JannetteDavid,1320.99,0.20,2,2641.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,5,Heller Shagamaw Frame - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,1320.99,0.20,2,2641.98
231,2016-05-19,1257,2016-05-21,2016-05-22,4,5,Heller Shagamaw Frame - 2016,Webster,NY,14580,RosamariaMeyer,Mountain Bikes,Baldwin Bikes,VenitaDaniel,1320.99,0.20,2,2641.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Upland,CA,91784,LatashiaTravis,Cruisers Bicycles,Santa Cruz Bikes,FabiolaJackson,449.00,0.07,1,449.00
232,2016-05-20,1360,2016-05-23,2016-05-23,4,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Upland,CA,91784,LatashiaTravis,Cruisers Bicycles,Santa Cruz Bikes,MireyaCopeland,449.00,0.07,1,449.00
232,2016-05-20,1360,2016-05-23,2016-05-23,4,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Upland,CA,91784,LatashiaTravis,Cruisers Bicycles,Santa Cruz Bikes,GennaSerrano,449.00,0.07,1,449.00
232,2016-05-20,1360,2016-05-23,2016-05-23,4,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,Upland,CA,91784,LatashiaTravis,Cruisers Bicycles,Santa Cruz Bikes,VirgieWiggins,449.00,0.07,1,449.00
232,2016-05-20,1360,2016-05-23,2016-05-23,4,11,Surly Straggler 650b - 2016,Upland,CA,91784,LatashiaTravis,Cyclocross Bicycles,Santa Cruz Bikes,FabiolaJackson,1680.99,0.05,2,3361.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,11,Surly Straggler 650b - 2016,Upland,CA,91784,LatashiaTravis,Cyclocross Bicycles,Santa Cruz Bikes,MireyaCopeland,1680.99,0.05,2,3361.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,11,Surly Straggler 650b - 2016,Upland,CA,91784,LatashiaTravis,Cyclocross Bicycles,Santa Cruz Bikes,GennaSerrano,1680.99,0.05,2,3361.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,11,Surly Straggler 650b - 2016,Upland,CA,91784,LatashiaTravis,Cyclocross Bicycles,Santa Cruz Bikes,VirgieWiggins,1680.99,0.05,2,3361.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,26,Electra Townie Original 7D EQ - 2016,Upland,CA,91784,LatashiaTravis,Comfort Bicycles,Santa Cruz Bikes,FabiolaJackson,599.99,0.07,2,1199.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,26,Electra Townie Original 7D EQ - 2016,Upland,CA,91784,LatashiaTravis,Comfort Bicycles,Santa Cruz Bikes,MireyaCopeland,599.99,0.07,2,1199.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,26,Electra Townie Original 7D EQ - 2016,Upland,CA,91784,LatashiaTravis,Comfort Bicycles,Santa Cruz Bikes,GennaSerrano,599.99,0.07,2,1199.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,26,Electra Townie Original 7D EQ - 2016,Upland,CA,91784,LatashiaTravis,Comfort Bicycles,Santa Cruz Bikes,VirgieWiggins,599.99,0.07,2,1199.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,8,Trek Remedy 29 Carbon Frameset - 2016,Upland,CA,91784,LatashiaTravis,Mountain Bikes,Santa Cruz Bikes,FabiolaJackson,1799.99,0.10,2,3599.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,8,Trek Remedy 29 Carbon Frameset - 2016,Upland,CA,91784,LatashiaTravis,Mountain Bikes,Santa Cruz Bikes,MireyaCopeland,1799.99,0.10,2,3599.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,8,Trek Remedy 29 Carbon Frameset - 2016,Upland,CA,91784,LatashiaTravis,Mountain Bikes,Santa Cruz Bikes,GennaSerrano,1799.99,0.10,2,3599.98
232,2016-05-20,1360,2016-05-23,2016-05-23,4,8,Trek Remedy 29 Carbon Frameset - 2016,Upland,CA,91784,LatashiaTravis,Mountain Bikes,Santa Cruz Bikes,VirgieWiggins,1799.99,0.10,2,3599.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,269.99,0.10,1,269.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,269.99,0.10,1,269.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,269.99,0.10,1,269.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,16,Electra Townie Original 7D EQ - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,599.99,0.10,2,1199.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,16,Electra Townie Original 7D EQ - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,599.99,0.10,2,1199.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,16,Electra Townie Original 7D EQ - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,599.99,0.10,2,1199.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,12,Electra Townie Original 21D - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,549.99,0.20,1,549.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,12,Electra Townie Original 21D - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,549.99,0.20,1,549.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,12,Electra Townie Original 21D - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,549.99,0.20,1,549.99
233,2016-05-21,737,2016-05-24,2016-05-22,4,15,Electra Moto 1 - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,529.99,0.07,2,1059.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,15,Electra Moto 1 - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,529.99,0.07,2,1059.98
233,2016-05-21,737,2016-05-24,2016-05-22,4,15,Electra Moto 1 - 2016,Auburn,NY,13021,MelitaDominguez,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,529.99,0.07,2,1059.98
234,2016-05-22,1435,2016-05-24,2016-05-24,4,11,Surly Straggler 650b - 2016,Scarsdale,NY,10583,MerrieFowler,Cyclocross Bicycles,Baldwin Bikes,JannetteDavid,1680.99,0.20,2,3361.98
234,2016-05-22,1435,2016-05-24,2016-05-24,4,11,Surly Straggler 650b - 2016,Scarsdale,NY,10583,MerrieFowler,Cyclocross Bicycles,Baldwin Bikes,MarceleneBoyer,1680.99,0.20,2,3361.98
234,2016-05-22,1435,2016-05-24,2016-05-24,4,11,Surly Straggler 650b - 2016,Scarsdale,NY,10583,MerrieFowler,Cyclocross Bicycles,Baldwin Bikes,VenitaDaniel,1680.99,0.20,2,3361.98
234,2016-05-22,1435,2016-05-24,2016-05-24,4,17,Pure Cycles Vine 8-Speed - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,429.00,0.05,2,858.00
234,2016-05-22,1435,2016-05-24,2016-05-24,4,17,Pure Cycles Vine 8-Speed - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,429.00,0.05,2,858.00
234,2016-05-22,1435,2016-05-24,2016-05-24,4,17,Pure Cycles Vine 8-Speed - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,429.00,0.05,2,858.00
234,2016-05-22,1435,2016-05-24,2016-05-24,4,12,Electra Townie Original 21D - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,JannetteDavid,549.99,0.10,1,549.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,12,Electra Townie Original 21D - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,MarceleneBoyer,549.99,0.10,1,549.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,12,Electra Townie Original 21D - 2016,Scarsdale,NY,10583,MerrieFowler,Cruisers Bicycles,Baldwin Bikes,VenitaDaniel,549.99,0.10,1,549.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,7,Trek Slash 8 27.5 - 2016,Scarsdale,NY,10583,MerrieFowler,Mountain Bikes,Baldwin Bikes,JannetteDavid,3999.99,0.05,1,3999.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,7,Trek Slash 8 27.5 - 2016,Scarsdale,NY,10583,MerrieFowler,Mountain Bikes,Baldwin Bikes,MarceleneBoyer,3999.99,0.05,1,3999.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,7,Trek Slash 8 27.5 - 2016,Scarsdale,NY,10583,MerrieFowler,Mountain Bikes,Baldwin Bikes,VenitaDaniel,3999.99,0.05,1,3999.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Scarsdale,NY,10583,MerrieFowler,Children Bicycles,Baldwin Bikes,JannetteDavid,299.99,0.10,1,299.99
234,2016-05-22,1435,2016-05-24,2016-05-24,4,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Scarsdale,NY,10583,MerrieFowler,Children Bicycles,Baldwin Bikes,MarceleneBoyer,299.99,0.10,1,299.99
